,Unnamed: 0,date,text,nagisa_score,laura_score,elisa_score,concordancy,id,text_clean,text_normalized
290,290,2018-04-13 01:07:58,ai não aguento mais ver meu carneirinho sofrendo #OOutroLadoDoParaiso,-1,-1,-1,-1,290,ai não aguento mais ver meu carneirinho sofrendo,Ai não aguento mais ver meu carneirinho sofrendo 
291,291,2018-04-12 00:18:04,Essa Adriana é um porre.  #OOutroLadoDoParaíso,-1,-1,-1,-1,291,Essa Adriana é um porre.,Essa Adriana é um porre . 
292,292,2018-04-11 02:23:10,Clara sua imbecil pq vc deixou o Patrick? por que ??? #OoutroLadoDoParaíso https://t.co/rbfbREacOJ,-1,0,-1,-1,292,Clara sua imbecil pq vc deixou o Patrick? por que ???,Clara sua imbecil porque você deixou o Patrick ? por que ? ? ? 
293,293,2018-04-13 01:31:15,Não tenho um pingo de dó da Adriana. 🤷🏻‍♀️ #OOutroLadoDoParaíso,-1,-1,0,-1,293,Não tenho um pingo de dó da Adriana. 🤷🏻‍♀️,Não tenho um pingo de dó da Adriana . 🤷🏻‍♀️ 
294,294,2018-04-11 01:14:48,"A Lívia errou muito, tem q pagar caro pelo q fez (infelizmente não vai), mas ela me passa mais sentimentos pelo Tom… https://t.co/2Q257KjEtj",-1,0,-1,-1,294,"A Lívia errou muito, tem q pagar caro pelo q fez (infelizmente não vai), mas ela me passa mais sentimentos pelo Tom…","A Lívia errou muito , tem que pagar caro pelo que fez ( infelizmente não vai ) , mas ela me passa mais sentimentos pelo Tom… "
295,295,2018-04-13 01:30:17,"Agora quer voltar atrás com o Nicolau, ata. #OOutroLadoDoParaiso",-1,0,-1,-1,295,"Agora quer voltar atrás com o Nicolau, ata.","Agora quer voltar atrás com o Nicolau , ata . "
296,296,2018-04-13 01:14:54,"#OOutroLadoDoParaíso
A VAI TOMAR NO CU CLARA, ESSE HOMEM FOI AQUELE QUE TE ESTRUPOU E TE AGREDIU CARALHO! ! ACORDAAA",-1,-1,-1,-1,296,"A VAI TOMAR NO CU CLARA, ESSE HOMEM FOI AQUELE QUE TE ESTRUPOU E TE AGREDIU CARALHO! ! ACORDAAA","A VAI TOMAR NO CU CLARA , ESSE HOMEM FOI AQUELE QUE TE Estrepou E TE AGREDIU Carlo ! ! Acordada "
297,297,2018-04-12 00:15:54,"Por que a Adriana n morre logo ?? Garota insuportável !! 
#OOutroLadoDoParaiso",-1,-1,-1,-1,297,Por que a Adriana n morre logo ?? Garota insuportável !!,Por que a Adriana não morre logo ? ? Garota insuportável ! ! 
298,298,2018-04-14 00:37:58,Gael nesse papel de bom moço me dá asco! Fico mt indignada de Walcyr querer enfiar ele goela abaixo...NÃO me conven… https://t.co/JBPIA9md3l,-1,-1,-1,-1,298,Gael nesse papel de bom moço me dá asco! Fico mt indignada de Walcyr querer enfiar ele goela abaixo...NÃO me conven…,Gael nesse papel de bom moço me dá asco ! Fico muito indignada de Walker querer enfiar ele goela abaixo ... NÃO me conven… 
299,299,2018-04-12 00:00:40,#OOutroLadoDoParaíso Criado uma ódio da Raquel em 3 2 1 😡😡😡,-1,-1,-1,-1,299,Criado uma ódio da Raquel em 3 2 1 😡😡😡,Criado uma ódio da Raquel em 3 2 1 😡😡😡 
300,300,2018-04-11 00:35:55,"Vou fazer uma lasanha, ganho mais!!!
#Clarick #OoutroLadoDoParaíso",-1,0,-1,-1,300,"Vou fazer uma lasanha, ganho mais!!!","Vou fazer uma lasanha , ganho mais ! ! ! "
301,301,2018-04-13 00:45:17,Miga cuidado q o veneno esta escorrendo! #OOutroLadoDoParaiso https://t.co/fEK1VU2FRZ,-1,-1,0,-1,301,Miga cuidado q o veneno esta escorrendo!,Amiga cuidado que o veneno esta escorrendo ! 
302,302,2018-04-10 00:30:15,"CLARICK não pode acabar, é só tombo misericórdia #OOutroLadoDoParaiso",-1,-1,-1,-1,302,"CLARICK não pode acabar, é só tombo misericórdia","Clarice não pode acabar , é só tombo misericórdia "
303,303,2018-04-12 00:34:08,"Ele precisa achar o brinco ou a maldita tesoura 
#OOutroLadoDoParaíso",-1,-1,0,-1,303,Ele precisa achar o brinco ou a maldita tesoura,Ele precisa achar o brinco ou a maldita tesoura 
304,304,2018-04-13 01:30:55,Coach poderiam morrer logo ne? Não ia fazer falta nenhuma #OOutroLadoDoParaíso,-1,0,-1,-1,304,Coach poderiam morrer logo ne? Não ia fazer falta nenhuma,Coco poderiam morrer logo ne ? Não ia fazer falta nenhuma 
305,305,2018-04-10 00:54:00,"Eu tô com muito ódio, a novela tem que mostrar o que eu quero ver, e eu quero ver o Patrick com a Clara… https://t.co/viFt88X188",-1,-1,-1,-1,305,"Eu tô com muito ódio, a novela tem que mostrar o que eu quero ver, e eu quero ver o Patrick com a Clara…","Eu tô com muito ódio , a novela tem que mostrar o que eu quero ver , e eu quero ver o Patrick com a Clara… "
306,306,2018-04-12 00:14:27,Sophia pelo amor de Deus dá umas tesouradas nessa desgraçada da Adriana #OOutroLadoDoParaíso,-1,-1,-1,-1,306,Sophia pelo amor de Deus dá umas tesouradas nessa desgraçada da Adriana,Sophia pelo amor de Deus dá umas tesouradas nessa desgraçada da Adriana 
307,307,2018-04-13 00:34:00,Gael desolado #OOutroLadoDoParaiso,-1,-1,0,-1,307,Gael desolado,Gael desolado 
308,308,2018-04-10 00:28:49,Clara sua burraaaaa o q vc tá fazendo #OOutroLadoDoParaiso,-1,-1,-1,-1,308,Clara sua burraaaaa o q vc tá fazendo,Clara sua burra o que você tá fazendo 
309,309,2018-04-12 00:30:43,Não consigo aceitar essa mudança do Gael porque não consigo esquecer as canalhices que ele fez no início. #OOutroLadoDoParaiso,-1,-1,-1,-1,309,Não consigo aceitar essa mudança do Gael porque não consigo esquecer as canalhices que ele fez no início.,Não consigo aceitar essa mudança do Gael porque não consigo esquecer as canalhices que ele fez no início . 
310,310,2018-04-14 00:36:52,"#OOutroLadoDoParaiso
Só eu q fico puta q a Lívia roubou o filho da outra,ajudou a trancar num hospício e o escambau… https://t.co/A1NevwuEQC",-1,0,-1,-1,310,"Só eu q fico puta q a Lívia roubou o filho da outra,ajudou a trancar num hospício e o escambau…","Só eu que fico puta que a Lívia roubou o filho da outra , ajudou a trancar num hospício e o escambau… "
311,311,2018-04-11 01:33:35,A Clara não pode ficar com o Gael 😭😭😭 #OOutroLadoDoParaíso,-1,0,-1,-1,311,A Clara não pode ficar com o Gael 😭😭😭,A Clara não pode ficar com o Gael 😭😭😭 
312,312,2018-04-11 00:43:08,"""""Ela é ofensiva"" esse núcleo todo e ofensivo #OOutroLadoDoParaíso",-1,0,-1,-1,312,"""""Ela é ofensiva"" esse núcleo todo e ofensivo",""" "" Ela é ofensiva "" esse núcleo todo e ofensivo "
313,313,2018-04-10 01:19:06,Desde quando ficar perto de uma pessoa q não te ama faz bem?#OOutroladoDoParaiso https://t.co/eV06g4UEe1,-1,0,-1,-1,313,Desde quando ficar perto de uma pessoa q não te ama faz bem?,Desde quando ficar perto de uma pessoa que não te ama faz bem ? 
314,314,2018-04-13 01:11:56,"Ahh, essa história do Patrick e a Clara se separarem por causa da Adriana tá por fora. Num guento. #ooutroladodoparaíso",-1,-1,-1,-1,314,"Ahh, essa história do Patrick e a Clara se separarem por causa da Adriana tá por fora. Num guento.","Ah , essa história do Patrick e a Clara se separarem por causa da Adriana tá por fora . Num aguento . "
315,315,2018-04-13 01:17:54,"Gente...que babado bem feito foi esse no olho do Amaro?

Deu agonia #OOutroLadoDoParaíso",-1,-1,1,-1,315,"Gente...que babado bem feito foi esse no olho do Amaro?

Deu agonia",Gente ... que babado bem feito foi esse no olho do Amaro ? Deu agonia 
316,316,2018-04-11 01:33:58,ÊEEEEE BAGACEIRA #OOutroLadoDoParaiso,-1,0,-1,-1,316,ÊEEEEE BAGACEIRA,ÊEEEEE BAGACEIRA 
317,317,2018-04-14 00:54:10,Tá liberado pegar ranço da Beth por incentivar Clara e Gael? Tá liberado pegar ranço da Clara por abrir mão do Patr… https://t.co/wbV5hNJNKq,-1,0,-1,-1,317,Tá liberado pegar ranço da Beth por incentivar Clara e Gael? Tá liberado pegar ranço da Clara por abrir mão do Patr…,Tá liberado pegar ranço da Beth por incentivar Clara e Gael ? Tá liberado pegar ranço da Clara por abrir mão do Patr… 
318,318,2018-04-10 00:51:54,"Gente, comi alguma coisa estragada que me estragou tb... Nem consigo pensar no que escrever. Só tô com ranço da Clara!  #OOutroLadoDoParaiso",-1,-1,-1,-1,318,"Gente, comi alguma coisa estragada que me estragou tb... Nem consigo pensar no que escrever. Só tô com ranço da Clara!","Gente , comi alguma coisa estragada que me estragou também ... Nem consigo pensar no que escrever . Só tô com ranço da Clara ! "
319,319,2018-04-13 01:32:01,peguei uma raivinha da Beth fazendo de tudo pela Adriana e fazendo da vida da Clara um inferno #OOutroLadoDoParaíso,-1,-1,-1,-1,319,peguei uma raivinha da Beth fazendo de tudo pela Adriana e fazendo da vida da Clara um inferno,Peguei uma ruivinha da Beth fazendo de tudo pela Adriana e fazendo da vida da Clara um inferno 
320,320,2018-04-10 00:30:11,"Felix devia voltar e roubar o Carneirinho da idiota da Clara! 
Quer dar o boy de bandeja pra irmã... nem perguntou… https://t.co/mlLON47HrH",-1,-1,-1,-1,320,"Felix devia voltar e roubar o Carneirinho da idiota da Clara! 
Quer dar o boy de bandeja pra irmã... nem perguntou…",Felix devia voltar e roubar o Carneirinho da idiota da Clara ! Quer dar o boy de bandeja pra irmã ... nem perguntou… 
321,321,2018-04-11 00:37:03,"#OOutroLadoDoParaíso o núcleo vergonhoso do Samuel voltou. E pior. Depois de falar de cura gay, agora tá insinuando… https://t.co/4LE2I5LqnL",-1,0,-1,-1,321,"o núcleo vergonhoso do Samuel voltou. E pior. Depois de falar de cura gay, agora tá insinuando…","O núcleo vergonhoso do Samuel voltou . E pior . Depois de falar de cura gay , agora tá insinuando… "
322,322,2018-04-14 00:20:41,Gael nem pagou pelos crimes q cometeu. A mãe tirou ele da cadeia antes do tempo. Nos poupem desse discurso!  #OOutroLadoDoParaiso,-1,1,-1,-1,322,Gael nem pagou pelos crimes q cometeu. A mãe tirou ele da cadeia antes do tempo. Nos poupem desse discurso!,Gael nem pagou pelos crimes que cometeu . A mãe tirou ele da cadeia antes do tempo . Nos poupem desse discurso ! 
323,323,2018-04-13 01:18:12,Que núcleo chato esse do português e da Estela #OOutroLadoDoParaiso https://t.co/AbAvlPSWFZ,-1,-1,-1,-1,323,Que núcleo chato esse do português e da Estela,Que núcleo chato esse do português e da Estela 
324,324,2018-04-13 01:28:09,"Alguém chama o Xoxonho pra dar um pau na filha dele?
Chata pra caralho!

#OOutroLadoDoParaiso",-1,-1,-1,-1,324,"Alguém chama o Xoxonho pra dar um pau na filha dele?
Chata pra caralho!",Alguém chama o Oponho pra dar um pau na filha dele ? Chata pra Carlo ! 
325,325,2018-04-13 01:33:25,Que situaçao horrivel essa do rim na novela. Nossa #OOutroLadoDoParaiso,-1,-1,-1,-1,325,Que situaçao horrivel essa do rim na novela. Nossa,Que situação horrível essa do rim na novela . Nossa 
326,326,2018-04-11 00:55:03,Sophia falando dela msm mas pena q ela nao é boa mae #OoutroLadoDoParaíso,-1,0,-1,-1,326,Sophia falando dela msm mas pena q ela nao é boa mae,Sophia falando dela mesmo mas pena que ela não é boa mãe 
327,327,2018-04-12 00:19:53,Eu amo a Barbara Paz e a Ju Davila mas essas personagens são UM PORRE  #OOutroLadoDoParaiso,1,-1,-1,-1,327,Eu amo a Barbara Paz e a Ju Davila mas essas personagens são UM PORRE,Eu amo a Bárbara Paz e a Jô de'avila mas essas personagens são UM PORRE 
328,328,2018-04-10 01:20:46,@kenialee1308 Não sei pra que gastar tempo com outro casamento para Melissa e Diego se  a maioria das pessoas que a… https://t.co/HeXNTQcM7F,-1,0,-1,-1,328,Não sei pra que gastar tempo com outro casamento para Melissa e Diego se  a maioria das pessoas que a…,Não sei pra que gastar tempo com outro casamento para Melissa e Diego se a maioria das pessoas que a… 
329,329,2018-04-11 00:34:52,Acho besta esse Samuel #OOutroLadoDoParaiso,-1,0,-1,-1,329,Acho besta esse Samuel,Acho besta esse Samuel 
330,330,2018-04-13 01:55:10,NÃO SEI COMO CHOREI TANTO COM O PATRICK HOJE😭😭😭😭 #EscolhemosClarick #OOutroLadoDoParaíso,-1,-1,-1,-1,330,NÃO SEI COMO CHOREI TANTO COM O PATRICK HOJE😭😭😭😭,NÃO SEI COMO CHOREI TANTO COM O Patrick HOJE😭😭😭😭 
331,331,2018-04-12 00:37:24,É impressionante o quanto @WalcyrCarrasco subestima o público: Pq Sophia iria guardar o brinco como prova do crime… https://t.co/5iNvGfcvYp,-1,-1,-1,-1,331,É impressionante o quanto  subestima o público: Pq Sophia iria guardar o brinco como prova do crime…,É impressionante o quanto subestima o público : porque Sophia iria guardar o brinco como prova do crime… 
332,332,2018-04-10 00:57:09,pisou na fodida #OOutroLadoDoParaiso,-1,-1,1,-1,332,pisou na fodida,Pisou na fedida 
333,333,2018-04-10 00:56:01,Essa Jô é uma imunda. Que mulher ridícula #OOutroLadoDoParaiso,-1,-1,-1,-1,333,Essa Jô é uma imunda. Que mulher ridícula,Essa Jô é uma imunda . Que mulher ridícula 
334,334,2018-04-12 00:13:56,Dri morre rápido #OOutroLadoDoParaíso,-1,-1,-1,-1,334,Dri morre rápido,Tri morre rápido 
335,335,2018-04-13 01:16:35,Ih Portuga que merda heim .... #OOutroLadoDoParaiso quer dizer bem feito fez por merecer se ferrou !!!,-1,-1,-1,-1,335,Ih Portuga que merda heim ....  quer dizer bem feito fez por merecer se ferrou !!!,Ih Portuga que merda hem ... quer dizer bem feito fez por merecer se ferrou ! ! ! 
336,336,2018-04-14 01:24:06,"""Me arrependo por não ter sido um bom marido pra vc enquanto estávamos casados, Beth.""
Isso mesmo seu trouxa, perde… https://t.co/6BIoIKq2Uw",-1,-1,-1,-1,336,"""Me arrependo por não ter sido um bom marido pra vc enquanto estávamos casados, Beth.""
Isso mesmo seu trouxa, perde…",""" Me arrependo por não ter sido um bom marido pra você enquanto estávamos casados , Beth . "" Isso mesmo seu trouxa , perde… "
337,337,2018-04-13 00:51:23,"Um tapa foi pouco Beth, deveria ter dado uma surra digna de novela das 9 nessa piranha loira #OOutroLadoDoParaíso",-1,-1,-1,-1,337,"Um tapa foi pouco Beth, deveria ter dado uma surra digna de novela das 9 nessa piranha loira","Um tapa foi pouco Beth , deveria ter dado uma surra digna de novela das 9 nessa piranha loira "
338,338,2018-04-12 00:14:54,Essa Adriana não vai morrer não @WalcyrCarrasco?Estraga a novela!Que nojo! #OOutroLadodoParaiso,-1,-1,-1,-1,338,Essa Adriana não vai morrer não ?Estraga a novela!Que nojo!,Essa Adriana não vai morrer não ? Estraga a novela ! Que nojo ! 
339,339,2018-04-10 01:24:05,Oh menina chata essa Dri #OOutroLadoDoParaiso,-1,0,-1,-1,339,Oh menina chata essa Dri,Oh menina chata essa Tri 
340,340,2018-04-14 01:24:29,"Tu tem pé quente, desgraça! #OOutroLadodoParaiso https://t.co/HzRCeIyXZc",-1,-1,-1,-1,340,"Tu tem pé quente, desgraça!","Tu tem pé quente , desgraça ! "
341,341,2018-04-12 00:01:12,Patrick é muito injustiçado nessa novela #OOutroLadoDoParaiso,-1,-1,-1,-1,341,Patrick é muito injustiçado nessa novela,Patrick é muito injustiçado nessa novela 
342,342,2018-04-13 00:38:29,"O filtro desta novela tá forte, daqui a pouco ate Mercedes e Caetana vão aparecer sem rugas #OOutroLadoDoParaiso",-1,0,-1,-1,342,"O filtro desta novela tá forte, daqui a pouco ate Mercedes e Caetana vão aparecer sem rugas","O filtro desta novela tá forte , daqui a pouco até Mercedes e Caetano vão aparecer sem rugas "
343,343,2018-04-13 00:50:30,A única coisa certa que a Jô ta falando eh sobre a Adriana ser chata e mimada #OOutroLadoDoParaiso,-1,-1,-1,-1,343,A única coisa certa que a Jô ta falando eh sobre a Adriana ser chata e mimada,A única coisa certa que a Jô está falando é sobre a Adriana ser chata e mimada 
344,344,2018-04-14 00:32:53,"Mas nada supera a bizarrice de TENTAREM fazer o agressor  virar  galã/herói
A pessoa tem que beber gasolina pra ACH… https://t.co/R3p25KWawf",-1,0,-1,-1,344,"Mas nada supera a bizarrice de TENTAREM fazer o agressor  virar  galã/herói
A pessoa tem que beber gasolina pra ACH…",Mas nada supera a bizarrice de TENTAREM fazer o agressor virar galã/herói A pessoa tem que beber gasolina pra ACH… 
345,345,2018-04-13 01:02:31,Olha p mim o zé vitor poderia ser a proxima vitima da sophia #OOutroLadodoParaiso,-1,0,-1,-1,345,Olha p mim o zé vitor poderia ser a proxima vitima da sophia,Olha p mim o zé Vitor poderia ser a próxima vítima da Sophia 
346,346,2018-04-10 00:30:03,"QUE BOSTA DE NOVELA. Como odeio o walcyr carrasco. Odeio!
Tava fazendo um mês q não via mais essa novela. Peguei ju… https://t.co/FeTcUsbiGL",-1,-1,-1,-1,346,"QUE BOSTA DE NOVELA. Como odeio o walcyr carrasco. Odeio!
Tava fazendo um mês q não via mais essa novela. Peguei ju…",QUE BOSTA DE NOVELA . Como odeio o Walker carrasco . Odeio ! estava fazendo um mês que não via mais essa novela . Peguei ju… 
347,347,2018-04-11 01:13:47,Que lindo! As mulheres do bordel tudo arrumando casamento! Aff Essa novela tá ridícula... #OOutroLadoDoParaíso,-1,0,-1,-1,347,Que lindo! As mulheres do bordel tudo arrumando casamento! Aff Essa novela tá ridícula...,Que lindo ! As mulheres do bordel tudo arrumando casamento ! ave Maria Essa novela tá ridícula ... 
348,348,2018-04-11 01:27:40,"Alá to dizendo que essa novela ñ tem lógica, Raquel &amp; Bruno ficaram na p*nheta durante uns 100 cap e agora quando a… https://t.co/XpomNNdPnq",-1,0,-1,-1,348,"Alá to dizendo que essa novela ñ tem lógica, Raquel &amp; Bruno ficaram na p*nheta durante uns 100 cap e agora quando a…","Alá estou dizendo que essa novela ñ tem lógica , Raquel &amp ; Bruno ficaram na p*nheta durante uns 100 capa e agora quando a… "
349,349,2018-04-14 01:05:57,Mano eu tô com medo desse cara #OOutroLadoDoParaiso,-1,-1,-1,-1,349,Mano eu tô com medo desse cara,Mano eu tô com medo desse cara 
350,350,2018-04-12 00:29:56,@eumarcussoares Eu também não acredito. #OOutroLadoDoParaíso,0,-1,-1,-1,350,Eu também não acredito.,Eu também não acredito . 
351,351,2018-04-12 00:14:01,"Ranço dessa Adriana. Tomara que não ache um rim e ela morra, pra largar a mão de ser tonta. #OOutroLadoDoParaíso",-1,-1,-1,-1,351,"Ranço dessa Adriana. Tomara que não ache um rim e ela morra, pra largar a mão de ser tonta.","Ranço dessa Adriana . Tomara que não ache um rim e ela morra , pra largar a mão de ser tonta . "
352,352,2018-04-12 00:27:52,"AGORA FALA PRA ADRIANA QUE A MULHER QUE ELA TANTO DEFENDE NÃO QUER AJUDAR ELA, BEM FEITO!! 😤
 #OOutroLadoDoParaiso",-1,-1,-1,-1,352,"AGORA FALA PRA ADRIANA QUE A MULHER QUE ELA TANTO DEFENDE NÃO QUER AJUDAR ELA, BEM FEITO!! 😤","AGORA FALA PRA Adriana QUE A MULHER QUE ELA TANTO DEFENDE NÃO QUER AJUDAR ELA , BEM FEITO ! ! 😤 "
353,353,2018-04-12 00:19:00,"Eita, pegou na ferida, ama tanto mas não se ofereceu pra ajudar a menina a não morrer, me poupe #OOutroLadoDoParaíso",-1,-1,-1,-1,353,"Eita, pegou na ferida, ama tanto mas não se ofereceu pra ajudar a menina a não morrer, me poupe","Eta , pegou na ferida , ama tanto mas não se ofereceu pra ajudar a menina a não morrer , me poupe "
354,354,2018-04-10 00:25:52,Não aguento mais ver Clara fazendo essas coisas #OOutroLadoDoParaiso,-1,-1,-1,-1,354,Não aguento mais ver Clara fazendo essas coisas,Não aguento mais ver Clara fazendo essas coisas 
355,355,2018-04-13 01:12:32,#OOutroLadoDoParaíso tá ok que o Gael mudou mas ele não tem que ficar com a clara não,-1,-1,-1,-1,355,tá ok que o Gael mudou mas ele não tem que ficar com a clara não,Tá ok que o Gael mudou mas ele não tem que ficar com a clara não 
356,356,2018-04-14 00:52:38,"Eu choro igual a Clara 😢 muita emoção envolvida 

#OOutroLadoDoParaíso",-1,0,-1,-1,356,Eu choro igual a Clara 😢 muita emoção envolvida,Eu choro igual a Clara 😢 muita emoção envolvida 
357,357,2018-04-10 01:25:19,Chorando muito #OOutroLadoDoParaiso,-1,-1,-1,-1,357,Chorando muito,Chorando muito 
358,358,2018-04-10 01:18:35,Retiro todos os elogios que já fiz a #OOutroLadoDoParaiso... Essa novela é uma merda!,-1,-1,-1,-1,358,Retiro todos os elogios que já fiz a  Essa novela é uma merda!,Retiro todos os elogios que já fiz a Essa novela é uma merda ! 
359,359,2018-04-13 01:31:20,"PRECISOU DE UM TAPA DESSES PRA MONGA DA ADRIANA ACORDAR!!!
#OOutroLadoDoParaiso",-1,0,-1,-1,359,PRECISOU DE UM TAPA DESSES PRA MONGA DA ADRIANA ACORDAR!!!,PRECISOU DE UM TAPA DESSES PRA Manga DA Adriana ACORDAR ! ! ! 
360,360,2018-04-14 00:34:10,"Faz tanto tempo que não assisto essa novela, porém parece que nada mudou 🙄 #OOutroLadoDoParaiso",-1,-1,0,-1,360,"Faz tanto tempo que não assisto essa novela, porém parece que nada mudou 🙄","Faz tanto tempo que não assisto essa novela , porém parece que nada mudou 🙄 "
361,361,2018-04-11 01:22:15,"Raquel vai pro raio que te parta com essa sua indecisão... ah vaaa...
#OOutroLadoDoParaíso https://t.co/eGCvI9B6xy",-1,0,-1,-1,361,Raquel vai pro raio que te parta com essa sua indecisão... ah vaaa...,Raquel vai pro raio que te parta com essa sua indecisão ... ah vaia ... 
362,362,2018-04-11 01:28:29,Bruquel só me faz sofrer #OOutroLadoDoParaiso,-1,0,-1,-1,362,Bruquel só me faz sofrer,Broquel só me faz sofrer 
363,363,2018-04-13 00:49:51,algum ator nessa novela tem uma boa dicção? pq olha #OOutroLadoDoParaíso,-1,0,-1,-1,363,algum ator nessa novela tem uma boa dicção? pq olha,Algum ator nessa novela tem uma boa dicção ? porque olha 
364,364,2018-04-11 01:26:20,"QUE RANÇO DESSA RAQUEL, SE FODER, BRUNO É PALHAÇO É. #OOutroLadoDoParaíso",-1,0,-1,-1,364,"QUE RANÇO DESSA RAQUEL, SE FODER, BRUNO É PALHAÇO É.","QUE RANÇO DESSA Raquel , SE Poder , Bruno É PALHAÇO É . "
365,365,2018-04-14 00:27:10,Será q a Beth morre na cirurgia? 😨 #OOutroLadoDoParaiso,-1,-1,0,-1,365,Será q a Beth morre na cirurgia? 😨,Será que a Beth morre na cirurgia ? 😨 
366,366,2018-04-13 00:50:21,#OOutroLadoDoParaiso nossa que tapinha fraco,-1,0,-1,-1,366,nossa que tapinha fraco,Nossa que tapinha fraco 
367,367,2018-04-12 20:24:00,Quando a verdade machuca... 😞 #OOutroLadoDoParaiso https://t.co/d5vbBtcnmi,-1,-1,-1,-1,367,Quando a verdade machuca... 😞,Quando a verdade machuca ... 😞 
368,368,2018-04-13 01:08:19,"Pq cobrem tanto esse gael na novela, mostrem mais esse tanquinho dele, que desperdício #OOutroLadoDoParaíso",-1,-1,-1,-1,368,"Pq cobrem tanto esse gael na novela, mostrem mais esse tanquinho dele, que desperdício","Porque cobrem tanto esse Gael na novela , mostrem mais esse tanquinho dele , que desperdício "
369,369,2018-04-10 00:47:42,Bete para de babar o ovo da tua filha ingrata!!! Clara não tinha nada q terminar com o Patrick mulher. Toma vergonh… https://t.co/4bg90xAIUv,-1,-1,-1,-1,369,Bete para de babar o ovo da tua filha ingrata!!! Clara não tinha nada q terminar com o Patrick mulher. Toma vergonh…,Bate para de babar o ovo da tua filha ingrata ! ! ! Clara não tinha nada que terminar com o Patrick mulher . Toma vergonh… 
370,370,2018-04-11 00:34:36,"E esse núcleo do Samuel continua sem limites, que situação ridicula. #OOutroLadoDoParaiso",-1,0,-1,-1,370,"E esse núcleo do Samuel continua sem limites, que situação ridicula.","E esse núcleo do Samuel continua sem limites , que situação ridícula . "
371,371,2018-04-11 00:41:09,"Até a louca da Bibi tinha mais amor próprio que a Suzy, nem ela aceitou ser traída #OOutroLadoDoParaiso",-1,0,-1,-1,371,"Até a louca da Bibi tinha mais amor próprio que a Suzy, nem ela aceitou ser traída","Até a louca da Bibi tinha mais amor próprio que a Suzi , nem ela aceitou ser traída "
372,372,2018-04-12 00:04:54,Ninguém da um concelho certo pra Clara #OOutroLadoDoParaiso,-1,-1,0,-1,372,Ninguém da um concelho certo pra Clara,Ninguém da um conselho certo pra Clara 
373,373,2018-04-10 00:29:08,"essa Clara é muito burra, pqp #OOutroLadodoParaiso",-1,-1,-1,-1,373,"essa Clara é muito burra, pqp","Essa Clara é muito burra , puta que pariu "
374,374,2018-04-10 01:33:52,"As vozes devem estar exaustas desse povo, tudo eles recorrem a elas, elas que salvam todo mundo. #OOutroLadoDoParaíso",-1,-1,-1,-1,374,"As vozes devem estar exaustas desse povo, tudo eles recorrem a elas, elas que salvam todo mundo.","As vozes devem estar exaustas desse povo , tudo eles recorrem a elas , elas que salvam todo mundo . "
375,375,2018-04-14 00:53:59,#OOutroLadoDoParaíso Pareceu um concurso de burrice. A Lívia tratando a Sophia como supervó e o Gael demorando pra… https://t.co/c0YBRCqr2O,-1,0,-1,-1,375,Pareceu um concurso de burrice. A Lívia tratando a Sophia como supervó e o Gael demorando pra…,Pareceu um concurso de burrice . A Lívia tratando a Sophia como supervó e o Gael demorando pra… 
376,376,2018-04-13 01:23:53,"Esse diálogo estranho dessa cena estranha dessa novela estranha #OOutroLadoDoParaiso tá muito estranho, a cada três… https://t.co/LNCzmTUeOg",-1,-1,-1,-1,376,"Esse diálogo estranho dessa cena estranha dessa novela estranha  tá muito estranho, a cada três…","Esse diálogo estranho dessa cena estranha dessa novela estranha tá muito estranho , a cada três… "
377,377,2018-04-11 01:26:11,Ahhhh Raquel v.t.n.c.!! Ahhh Bruno sai fora lindão!! #OOutroLadodoParaiso,-1,0,-1,-1,377,Ahhhh Raquel v.t.n.c.!! Ahhh Bruno sai fora lindão!!,Ahhhh Raquel v . Até mais . Não . com . ! ! ah Bruno sai fora lindo ! ! 
378,378,2018-04-13 01:09:04,Tadinho do Patrick 😢 #OOutroLadoDoParaíso,-1,-1,-1,-1,378,Tadinho do Patrick 😢,Todinho do Patrick 😢 
379,379,2018-04-10 00:53:02,@WalcyrCarrasco Já deu pra essa Adriana vamos tirar ela do jogo tá sendo muito pedra no sapato #OOutroLadoDoParaíso,-1,-1,-1,-1,379,Já deu pra essa Adriana vamos tirar ela do jogo tá sendo muito pedra no sapato,Já deu pra essa Adriana vamos tirar ela do jogo tá sendo muito pedra no sapato 
380,380,2018-04-12 00:37:18,"Gael encontrou o brinco do Mariano,pior de tudo é saber que tua mãe é uma assassina #OOutroLadoDoParaiso",-1,-1,0,-1,380,"Gael encontrou o brinco do Mariano,pior de tudo é saber que tua mãe é uma assassina","Gael encontrou o brinco do Mariano , pior de tudo é saber que tua mãe é uma assassina "
381,381,2018-04-13 01:09:22,o autor não pode fazer esse tipo de jogo com meu clarick w eu não aguento #OOutroLadoDoParaiso https://t.co/SCI6lRrdrJ,-1,-1,-1,-1,381,o autor não pode fazer esse tipo de jogo com meu clarick w eu não aguento,O autor não pode fazer esse tipo de jogo com meu Clarice w eu não aguento 
382,382,2018-04-10 01:02:51,#OOutroLadoDoParaíso o autor então tá dizendo que a mulher que apanha de um homem deve dar uma 2° chance? É isto produção?,-1,0,-1,-1,382,o autor então tá dizendo que a mulher que apanha de um homem deve dar uma 2° chance? É isto produção?,O autor então tá dizendo que a mulher que apanha de um homem deve dar uma 2° chance ? É isto produção ? 
