date,text,nagisa_score,laura_score,elisa_score
2018-04-13 01:53:40,#WalcyrNuncaMais #OOutroLadoDoParaiso,-1,0,-1
2018-04-11 01:31:31,Ver o patrick assim me deixa mal cara #OoutroLadoDoParaíso,-1,0,-1
2018-04-10 00:25:20,EU TÔ REVOLTADA COM ESSA NOVELA!!! #ooutroladodoparaiso,-1,-1,-1
2018-04-13 01:35:40,"#OOutroLadoDoParaíso
NICOLAU MERECE UMA 10/10 E NÃO UMA -10/10 MIMADA E CHATA",-1,1,-1
2018-04-10 01:30:36,"Nunca que aparece um entregador de pizza gato desse aqui na minha cidade, triste realidade #OOutroLadoDoParaíso",1,-1,1
2018-04-13 01:16:19,Não consigo olha para a Clara da novela e sua meia franja me da desespero  #OOutroLadoDoParaiso,-1,-1,-1
2018-04-12 00:00:23,"Raquel, cala a boca, vai #ooutroladodoparaiso",-1,0,-1
2018-04-11 00:56:53,"E o Mariano vai voltar pra cobrar, aguarde Sophia #OOutroLadoDoParaíso",0,0,0
2018-04-11 00:48:22,SOCORROOOOO NADIA HAHAHAHA #OoutroLadoDoParaíso,1,0,1
2018-04-14 00:50:44,Souphria esta desconfiadona hein. #OOutroLadoDoParaíso,0,0,0
2018-04-13 01:16:26,#ooutroladodoparaiso porra gastaram um dinheiro e o Portuga vai ficar cego ? https://t.co/PT1MZZu97D,-1,-1,-1
2018-04-11 00:45:06,"Pau que nasce torto, nunca se endireita #OOutroLadoDoParaiso https://t.co/xzoafBN86G",0,0,0
2018-04-10 00:50:16,"Beth nem pra ajudar a filha, todos que chegam perto da Clara só atrapalhar ela, o único que chegou perto que era ma… https://t.co/eV1AlZ3e4A",-1,0,-1
2018-04-11 01:31:05,"""Eu ia aceitar o acordo"" #OOutroLadoDoParaíso https://t.co/7XwqYpV2JZ",0,0,0
2018-04-10 01:06:01,#OOutroLadoDoParaiso Gael deu uma mitada agr kkkkkkkkkkkkkl tenso,1,-1,1
2018-04-12 00:26:11,"Tomaaaaa Adriana , baba ovo de Jô agr  #OOutroLadoDoParaiso",1,-1,1
2018-04-10 01:16:13,Diego já pode pedir música no Fantástico. O terceiro casamento em menos de 1 ano #OOutroLadoDoParaiso,0,0,0
2018-04-11 01:16:05,"Em qual bordel que o autor da novela andou indo que não tinha mulher da vida, só tinha noiva? Tá louco kkkkkkkkkkkkkkk #OOutroLadoDoParaiso",1,0,-1
2018-04-12 00:18:11,"""O Henrique não pode falar nada ao meu respeito"" Só que vc é uma alma sebosa né minha querida #OOutroLadoDoParaiso",-1,-1,-1
2018-04-13 01:34:12,"E aí, será que a Beth convenceu? Existe um limite no amor de mãe? #OOutroLadoDoParaíso #GloriaNaNovela",0,0,0
2018-04-11 09:45:57,Uma consulta com a dona Mercedes é pedir muito ??? #OOutroLadoDoParaiso,1,0,0
2018-04-10 00:50:01,Q q cês tao achando da clara terminar com o patrick pela irmã? Me chama de egoista mas eu acho q isso n tem NADA a… https://t.co/ITUKZqgQiX,-1,-1,-1
2018-04-11 01:15:05,"Bordel que me aguarde... TÔ PRECISANDO CASAR TAMBÉM
#OOutroLadoDoParaíso https://t.co/8c0RqLa6kB",1,0,0
2018-04-11 01:31:30,Gente. Por um momento eu achei que a Clara ia mandar a mulher tomar no cu hahaha #OOutroLadoDoParaiso,1,0,0
2018-04-10 00:26:13,"Meu ranço pela Adriana só começa 
#OOutroLadoDoParaíso",-1,-1,-1
2018-04-10 01:29:41,#OOutroLadoDoParaíso O TOMBO DE QUEM ACREDITA NA CURA GAY,-1,0,1
2018-04-12 00:15:39,"Adriana: a

Eu: #OOutroLadoDoParaíso https://t.co/mVWZ64RCUu",0,0,0
2018-04-10 00:41:08,Fernanda Rodrigues de volta à TV é uma das melhores coisas que essa novela proporcionou #OOutroLadoDoParaíso,1,1,1
2018-04-12 14:52:29,"Médicos avisam que Adriana tem apenas um mês de vida. OMG!😱
https://t.co/XaR0ABuFo4 #OOutroLadoDoParaíso https://t.co/Qf2a39bRUr",0,-1,1
2018-04-14 22:59:55,"A Clara de vingativa não tem é nada. Lívia, a Nazaré de Taubaté, vai sair ilesa, o Gael estuprador bastou ficar um… https://t.co/gwfFOght5L",-1,0,0
2018-04-12 00:31:07,"que ranço dessa Ju, quem vê cara, não vê coração #OOutroLadoDoParaiso",-1,-1,-1
2018-04-12 00:14:37,Essa Adriana é um embuste msm #OOutroLadoDoParaiso,-1,-1,-1
2018-04-14 01:26:11,Patrick e seu caderninho de anotações &lt;3 #OOutroLadoDoParaíso,1,1,1
2018-04-13 14:25:14,O Outro Lado do Paraíso: #Mariano está sob os cuidados da Grande Mãe - #OOutroLadoDoParaíso - https://t.co/KgqWHsAzoI,0,0,0
2018-04-12 00:36:05,"Ferrou Sophia 😎, Gaelzinho tá na tua cola #OOutroLadoDoParaíso",1,-1,1
2018-04-13 01:08:13,"#OOutroLadoDoParaíso
PATRICK É UM HOMÃO",1,1,1
2018-04-10 00:31:12,"Eu tô é sem reação, eu nem sei o que falar depois dessa cena, o sofrimento do meu Patrick a idiota da Clara q apesa… https://t.co/qzZOqYSLXO",-1,-1,-1
2018-04-14 00:22:48,"mas gente, isso nunca poderia ser feito num hospital #OOutroLadoDoParaiso",-1,0,-1
2018-04-12 00:31:28,"""Nossa,gael vc está muito mudado""

Todo ser humano pode recomeçar,até mesmo embustes. 

#OOutroLadoDoParaíso",1,0,0
2018-04-12 00:06:51,"Que falta me faz um Xodó 
#OOutroLadoDoParaíso https://t.co/DLGgh0HVOt",1,0,1
2018-04-10 01:11:58,Quem puder depois assistir essa palestra do Ted de um juíza que julgava casos de violência contra a mulher e ajudou… https://t.co/CvVDyw0q5u,0,0,0
2018-04-13 00:49:50,Bárbara Paz faz um papel de maluca como ninguém hahahahahahahaha #OOutroLadoDoParaíso,1,1,1
2018-04-12 00:09:10,Xodó falando a verdade pro Gael #OOutroLadoDoParaíso,0,0,1
2018-04-14 00:51:16,Morta com o trocadinho que a Sophia deu pro Gael. Jesuuuus kkkkk #ooutroladodoparaíso,1,0,1
2018-04-13 01:30:30,"""Ela se recusou a doar.""
Adriana sendo tombada com sucesso!!
#OOutroLadoDoParaiso https://t.co/umuVsgPGFq",1,1,1
2018-04-14 00:40:48,"#OOutroLadoDoParaíso Tá alegre porque deu, e deu gostoso.. pronto falei https://t.co/MZ6dGDJ7LA",-1,1,0
2018-04-11 01:28:16,eu não suporto mais essa Fabiana e esse Renato  #OOutroLadoDoParaiso,-1,0,-1
2018-04-13 00:42:29,"Diálogos sem noção em todos os lugares
#OOutroLadoDoParaíso",-1,-1,-1
2018-04-10 00:30:56,"O que essa Clara tem na cabeça mano? Sinceramente, ela tá achando que o Patrick vai ficar com a mimada, sendo que m… https://t.co/8BClgt4tVT",-1,0,-1
2018-04-10 00:56:10,nicolau é tão banana mas eu faria #OOutroLadoDoParaiso,1,-1,0
2018-04-12 00:35:18,"Que fácil achar esse brinco.
#OOutroLadoDoParaiso",0,1,-1
2018-04-12 00:11:53,"Todo mundo nessa novela é besta, eu fico com ódio #OOutroLadoDoParaíso",-1,-1,-1
2018-04-14 00:52:58,Gael burro. Tinha q ter falado nd de cofre cara #OOutroLadoDoParaiso https://t.co/CS2asLjXr2,-1,-1,-1
2018-04-13 01:32:03,"Adriana tá morrendo e no momento mais crítico da vida dela quem tá la do lado é o Nicolau. 
E o Patrick tá fazendo… https://t.co/NrQPQdx44k",0,0,0
2018-04-12 00:02:33,"Só observo a Raquel dando papo errado pra clara, já quero o Patrick sambando na cara das duas...… https://t.co/064Q4Qib3d",-1,1,0
2018-04-14 01:26:25,"Patrick é o cara que tem o espírito investigativo no sangue. 
Já pego meu bloquinho e caneta.
- Vim perguntar de Be… https://t.co/7aNJLaIswV",1,0,0
2018-04-14 00:42:13,"Como dizia minha bisavó, “amor antigo tem raizes enormes”, hehe Sabia que CidoEL ( Samuel e Cido) ficariam juntos n… https://t.co/rVLT07ewEN",1,1,0
2018-04-11 01:25:55,Bruno tombado pela Rquel kkkkkkkkkkk #OOutroLadoDoParaiso,1,0,1
2018-04-11 00:34:59,esse nucleo de samuel e suzy e a cura gay eh um porre #OoutroLadoDoParaíso,-1,0,-1
2018-04-13 00:40:06,Onde está escrito que a Jô tem que doar o rim? #OOutroLadoDoParaíso,-1,0,0
2018-04-10 00:58:20,"vendo o Henrique conversando com a Jo fico pensando se existe mesmo caras sem personalidade como ele, que banana #OOutroLadoDoParaiso",-1,-1,-1
2018-04-13 00:53:03,Eu AMEI esse tapa #OOutroLadoDoParaíso https://t.co/WpYLCuuKei,1,1,1
2018-04-12 00:23:05,Parabens Adriana e Jô.... conseguiram o título de maiores embustes da novela!!! Aaaaaa  #OOutroLadoDoParaíso,-1,0,-1
2018-04-12 00:26:44,Agora a Adriana vai parar de cheirar o cu da Jô dps q saber q ela não quis doar o rim mesmo sendo compatível e vai… https://t.co/UlXkCFFo8l,-1,0,0
2018-04-14 01:10:23,Que susto cassete #OOutroLadoDoParaíso,-1,-1,-1
2018-04-10 00:54:23,É a Cynthia Falabella? #OoutroLadoDoParaíso https://t.co/CTPdEtIQTT,0,0,0
2018-04-14 01:30:15,será que pra saber esses “truques” da D. Caetana tem que assinar a Globo Play? #OOutroLadoDoParaiso,-1,0,0
2018-04-11 01:17:33,"A audiência dessa novela das 21:00 hs. da Globo deve ser total lá na Locomotiva, na Creuza e na Verônica... só estã… https://t.co/H1IpWnro5v",0,0,0
2018-04-14 01:27:21,MEU DEUS A BEATRIZ TA VIVAAAAAA #OOutroLadoDoParaiso,1,1,1
2018-04-12 21:40:28,O OUTRO LADO DO PIRIQUITO - Cap.18 by @lasbibas https://t.co/uyfiayaOhf  #OOutroLadoDoParaíso,0,0,0
2018-04-13 00:50:01,BOFETADA NA POC #OOutroLadoDoParaíso https://t.co/RjuEka5hSa,1,0,1
2018-04-12 00:15:21,"Beth, sua filha sou eu #OOutroLadoDoParaiso https://t.co/TRRGwndUbg",0,0,0
2018-04-12 00:32:01,"Com o dinheiro todo do Henrique, ele poderia comprar 60 rins pra Adriana... 
Até parece que é tudo bonzinho assim né?! #OOutroLadoDoParaíso",-1,1,-1
2018-04-14 01:27:20,Beatriz tá vivíssima.Só vem tombo  Fabinato.  #OOutroLadodoParaíso,1,1,1
2018-04-14 00:22:40,Beth desesperada #OOutroLadodoParaiso,-1,0,0
2018-04-10 01:35:26,Passada que na novela um bebê negro acabou com o racismo. Quem dera se a realidade fosse tão simples assim... #OOutroLadoDoParaíso,-1,1,1
2018-04-12 00:35:19,Agora a sofia se fudeu #OOutroLadoDoParaíso,-1,-1,0
2018-04-13 01:37:42,"""Mariano tá morto. Foi minha mãe que matou"", nunca critiquei o Gael. #OOutroLadoDoParaíso",0,0,1
2018-04-14 01:24:04,Prontos para outro tombo da Adriana? ADORO   #OOutroLadoDoParaíso,1,1,1
2018-04-14 00:58:08,Clara foi boba em aceitar sair jantar com Gael #OOutroLadoDoParaiso,-1,-1,-1
2018-04-11 00:50:14,"""D. Nadia foi pedir desculpa pelos comentários maldosos que fez"" 
Leia-se: 
""Fez comentários racistas, injurias, co… https://t.co/sOu8fKjrto",0,0,-1
2018-04-12 00:30:35,Como assim vc não vai doar seu rim?  #OOutroLadoDoParaiso #OOutroLadoDoParaiso https://t.co/OkRaDlCrXa,0,0,0
2018-04-12 00:33:01,Gael so vai atras do brinco do Mariano pq enjoou do que ele usa... quis renovar É ISSO! #OOutroLadoDoParaíso,-1,0,0
2018-04-12 00:31:12,"Belo irmão que o Gael é, a Livia pede sorvete de Baunilha e ele pede de chocolate #OOutroLadoDoParaiso",-1,1,0
2018-04-14 00:28:36,@PrintsAoVivo Finalmente esse Samuel colaborou com a Beth #OOutroLadoDoParaíso,1,0,1
2018-04-12 00:13:06,Adriana embuste nojenta  #OOutroLadoDoParaíso,-1,-1,-1
2018-04-14 17:18:00,O Outro Lado do Paraíso: Sophia terminará em hospício - #OOutroLadoDoParaiso https://t.co/PlAqf0Bn0k,0,0,0
2018-04-10 01:15:02,""" #amores são como sarampo, chegam, causam um estresse e passam."" Dona Nádia #OOutroLadoDoParaiso",0,-1,0
2018-04-10 01:03:05,#OOutroLadoDoParaíso que morra essa Adriana FDP monga frouxa mimada,-1,-1,-1
2018-04-10 01:18:17,Nádia pedindo desculpas à Raquel.... pelo menos mudaram o cenário. Zzzzzz #OOutroLadoDoParaíso,-1,0,-1
2018-04-13 01:03:42,De todos os capangas da Sophia o Zé Vítor é o mais atrevido 😂 #OOutroLadoDoParaiso,1,1,1
2018-04-14 00:21:28,Bruno é meio lento pra perceber as coisas né? E Gael pagando de bonzinho regenerado não dá #OOutroLadoDoParaiso,-1,-1,-1
2018-04-10 00:41:47,"@FerRod como sempre dando um show de interpretação 
#OoutroLadoDoParaiso",1,0,1
2018-04-14 01:27:12,"Patríck vai achar merdas!!

#OOutroLadoDoParaiso",-1,0,0
2018-04-10 01:03:41,cena de clara e gael #OOutroLadoDoParaíso https://t.co/evTNXKjtvl,0,0,0
2018-04-11 01:30:51,"Vem aí a nova novela da Globo:

O OUTRO LADO DO BORDEL

AUTORES: DONA CAETANA E MENINAS DO BORDEL… https://t.co/PjNM4JzaXO",1,0,0
2018-04-11 00:33:57,"Ser gay é uma coisa. Ser uma bicha piriguete, vagabunda e atirada igual ao Samuel é demais.

#OOutroLadoDoParaiso",-1,0,-1
2018-04-11 01:34:40,"""Tua mãe é uma assassina"" KKKK Xodó curto e grosso !! #OOutroLadoDoParaiso",1,0,1
2018-04-14 01:27:51,"Patrick é o único que tá salvando essa novela. Clara continua burra, anã chata, Bruno e Raquel chatos, família do S… https://t.co/TkhQKJh0O8",-1,0,-1
2018-04-14 00:41:05,"Quero casamento entre Cido e Samuel no fim, se não tiver isso, melhor refazer!!!!!! 

#OOutroLadoDoParaíso",1,0,0
2018-04-13 01:30:34,Aleluia!!! Adriana deu uma trégua a Nicolau!!! #OOutroLadoDoParaíso,1,1,1
2018-04-11 00:58:43,"Zé Vitor vai ser difícil hein, Sophia kkkkk #OOutroLadoDoParaíso",1,0,1
2018-04-10 01:32:25,Samuel nao pode ver um macho que fica piscando KKKKKKKKKKKKKKKKK #OOutroLadoDoParaíso,1,0,1
2018-04-12 00:28:17,COMO ASSIM NÃO VAI DOAR GENTE????? #OOutroLadoDoParaiso,-1,0,-1
2018-04-11 00:29:03,"Então agora Mercedes regenera psicopata, Adriana cura traumas do passado com hipnose... fico imaginando o que falta… https://t.co/kI9RISItti",-1,0,-1
2018-04-13 01:07:58,ai não aguento mais ver meu carneirinho sofrendo #OOutroLadoDoParaiso,-1,-1,-1
2018-04-14 00:24:23,#OOutroLadoDoParaiso https://t.co/DSFAxbNmnX,0,0,0
2018-04-11 01:29:20,"#OOutroLadoDoParaiso Bruno ja chega né maninho toma vergonha meu filho, deixa a raquel pra lá e vem ficar comigo",1,0,-1
2018-04-14 00:29:18,Amando essa novela cada dia mais 😍💙 #OOutroLadoDoParaiso,1,1,1
2018-04-12 00:18:04,Essa Adriana é um porre.  #OOutroLadoDoParaíso,-1,-1,-1
2018-04-14 01:25:02,Patrick podia tanto encontrar a tia agora #OOutroLadodoParaiso,-1,0,0
2018-04-14 00:55:15,"Se a beth contar pra adriana ela nao vai querer o rim
Mas se se ela nao falar e morrer na mesa de cirurgia a adrian… https://t.co/RQufPvtD01",0,0,0
2018-04-10 01:00:42,"""Não vou deixar ele se aproveitar da fragilidade da Dri para dar o golpe."" Jô
""Igual você fez comigo."" Henrique

Qu… https://t.co/obTbqCKrZj",0,0,0
2018-04-11 02:23:10,Clara sua imbecil pq vc deixou o Patrick? por que ??? #OoutroLadoDoParaíso https://t.co/rbfbREacOJ,-1,0,-1
2018-04-10 01:06:50,"😂😂😂

Samuel subindo nas paredes...

Macho, muito macho... Pena que embaixo de outro😈😈😈 dlç...

#OOutroLadoDoParaiso #RedeGlobo",1,1,1
2018-04-13 01:31:15,Não tenho um pingo de dó da Adriana. 🤷🏻‍♀️ #OOutroLadoDoParaíso,-1,-1,0
2018-04-11 01:14:48,"A Lívia errou muito, tem q pagar caro pelo q fez (infelizmente não vai), mas ela me passa mais sentimentos pelo Tom… https://t.co/2Q257KjEtj",-1,0,-1
2018-04-13 01:30:17,"Agora quer voltar atrás com o Nicolau, ata. #OOutroLadoDoParaiso",-1,0,-1
2018-04-13 01:14:54,"#OOutroLadoDoParaíso
A VAI TOMAR NO CU CLARA, ESSE HOMEM FOI AQUELE QUE TE ESTRUPOU E TE AGREDIU CARALHO! ! ACORDAAA",-1,-1,-1
2018-04-11 22:59:35,"Se Deus não atender os seus pedidos de mudar alguma coisa em sua vida, é porque Ele está tentando mudar o seu corać… https://t.co/5B1HDC9FRM",0,0,0
2018-04-12 00:26:41,#ooutroladodoparaiso que tombo,-1,0,0
2018-04-12 00:38:52,"Tô aqui pensando, se o Zé Vitor também testemunhou, como que ele e o Xodó não viram um ao outro?! 🤔 #OOutroLadoDoParaíso",0,0,-1
2018-04-12 00:15:54,"Por que a Adriana n morre logo ?? Garota insuportável !! 
#OOutroLadoDoParaiso",-1,-1,-1
2018-04-11 01:16:30,Bordel vai fechar ne? As meninas estão todas casando #OOutroLadoDoParaíso,0,0,0
2018-04-11 01:34:28,"#OOutroLadoDoParaíso Que foi esse olhar do Patrick para o Renato? Homão da porr...toda. Rei da novela, que fala né?",0,0,1
2018-04-14 00:37:58,Gael nesse papel de bom moço me dá asco! Fico mt indignada de Walcyr querer enfiar ele goela abaixo...NÃO me conven… https://t.co/JBPIA9md3l,-1,-1,-1
2018-04-12 00:00:40,#OOutroLadoDoParaíso Criado uma ódio da Raquel em 3 2 1 😡😡😡,-1,-1,-1
2018-04-14 01:27:21,Só falta a tia aparecer viva kkkkk pq essa novela adora fazer a maluca  #OOutroLadoDoParaiso,1,0,-1
2018-04-11 00:35:55,"Vou fazer uma lasanha, ganho mais!!!
#Clarick #OoutroLadoDoParaíso",-1,0,-1
2018-04-13 00:45:17,Miga cuidado q o veneno esta escorrendo! #OOutroLadoDoParaiso https://t.co/fEK1VU2FRZ,-1,-1,0
2018-04-10 00:30:15,"CLARICK não pode acabar, é só tombo misericórdia #OOutroLadoDoParaiso",-1,-1,-1
2018-04-10 01:29:37,"Um entregador de pizza desse pô. Eu ia pedi pizza todos os dias, armariaaaa.  #OOutroLadoDoParaíso",1,1,1
2018-04-12 00:34:08,"Ele precisa achar o brinco ou a maldita tesoura 
#OOutroLadoDoParaíso",-1,-1,0
2018-04-14 00:48:15,"Gael o investigador 🤔

#OOutroLadoDoParaiso",0,0,0
2018-04-13 01:30:55,Coach poderiam morrer logo ne? Não ia fazer falta nenhuma #OOutroLadoDoParaíso,-1,0,-1
2018-04-14 01:24:27,Toma essa Adriana.... a mãe q vc tanto despreza!!  #OOutroLadoDoParaíso,-1,0,0
2018-04-10 00:54:00,"Eu tô com muito ódio, a novela tem que mostrar o que eu quero ver, e eu quero ver o Patrick com a Clara… https://t.co/viFt88X188",-1,-1,-1
2018-04-12 00:14:27,Sophia pelo amor de Deus dá umas tesouradas nessa desgraçada da Adriana #OOutroLadoDoParaíso,-1,-1,-1
2018-04-14 00:53:15,"Clara faz de tudo pra Beth, mas Beth só fala da Adriana #OOutroLadoDoParaiso",-1,0,0
2018-04-11 01:17:25,"Gracinha as quengas casando

#OOutroLadoDoParaíso",1,0,1
2018-04-13 00:34:00,Gael desolado #OOutroLadoDoParaiso,-1,-1,0
2018-04-10 00:28:49,Clara sua burraaaaa o q vc tá fazendo #OOutroLadoDoParaiso,-1,-1,-1
2018-04-12 00:30:43,Não consigo aceitar essa mudança do Gael porque não consigo esquecer as canalhices que ele fez no início. #OOutroLadoDoParaiso,-1,-1,-1
2018-04-12 00:19:06,Pedi pra Jô (Adriana) tu mãezinha querida #OOutroLadoDoParaíso,-1,0,0
2018-04-12 00:03:25,"A BEATRIZ TÁ VIVA AAAAAA 
#OOutroLadoDoParaíso",0,1,0
2018-04-14 01:05:05,Mayana Neiva é sem dúvida uma das mulheres mais bonitas do Brasil #OOutroLadoDoParaíso,1,1,1
2018-04-12 22:40:35,https://t.co/IHS8MRACG2 musica Consolador damares #QuintaDetremuraSDV #BBB18 #Apocalipse103 #OoutroLadoDoParaíso… https://t.co/NqJG9E9iJx,0,0,0
2018-04-11 00:35:50,Samuel dando em cima dos machos parece #OOutroLadoDoParaiso,0,0,0
2018-04-14 00:36:52,"#OOutroLadoDoParaiso
Só eu q fico puta q a Lívia roubou o filho da outra,ajudou a trancar num hospício e o escambau… https://t.co/A1NevwuEQC",-1,0,-1
2018-04-10 01:30:06,"Quero o numero dessa pizzaria já. 

😍 😍 

 #OOutroLadoDoParaíso",1,1,1
2018-04-10 01:32:12,Esquete de Zorra Total. Acontecia o mesmo em Amor à Vida. #OOutroLadoDoParaiso https://t.co/3cOw9oJQyj,-1,0,0
2018-04-11 01:33:35,A Clara não pode ficar com o Gael 😭😭😭 #OOutroLadoDoParaíso,-1,0,-1
2018-04-13 01:27:19,"Acho bizarro vocês metendo o pau na Livia, porque ela criou o menino e diz que ela quem é mãe dele. E quando é na v… https://t.co/OrqHXVbq0I",-1,0,0
2018-04-11 00:43:08,"""""Ela é ofensiva"" esse núcleo todo e ofensivo #OOutroLadoDoParaíso",-1,0,-1
2018-04-14 01:28:16,"Reitrick lindo e maravilhoso 
Thiago rei supremo @fragosothiago
#OOutroLadoDoParaiso",1,1,1
2018-04-10 01:19:06,Desde quando ficar perto de uma pessoa q não te ama faz bem?#OOutroladoDoParaiso https://t.co/eV06g4UEe1,-1,0,-1
2018-04-13 01:11:56,"Ahh, essa história do Patrick e a Clara se separarem por causa da Adriana tá por fora. Num guento. #ooutroladodoparaíso",-1,-1,-1
2018-04-13 01:17:54,"Gente...que babado bem feito foi esse no olho do Amaro?

Deu agonia #OOutroLadoDoParaíso",-1,-1,1
2018-04-11 01:33:58,ÊEEEEE BAGACEIRA #OOutroLadoDoParaiso,-1,0,-1
2018-04-11 01:12:50,"quero que a Lívia morra assim que tiver o filho, e ele seja criado pela Clara. é o justo depois de tudo que a Lívia… https://t.co/ARPIN00o70",-1,0,0
2018-04-14 00:54:10,Tá liberado pegar ranço da Beth por incentivar Clara e Gael? Tá liberado pegar ranço da Clara por abrir mão do Patr… https://t.co/wbV5hNJNKq,-1,0,-1
2018-04-10 00:51:54,"Gente, comi alguma coisa estragada que me estragou tb... Nem consigo pensar no que escrever. Só tô com ranço da Clara!  #OOutroLadoDoParaiso",-1,-1,-1
2018-04-13 01:32:01,peguei uma raivinha da Beth fazendo de tudo pela Adriana e fazendo da vida da Clara um inferno #OOutroLadoDoParaíso,-1,-1,-1
2018-04-14 01:22:42,"Apareceu o plantão da Globo e eu achei que o Lula tinha fugido que susto ! 

#bbb18 
#ooutroladodoparaiso",0,0,0
2018-04-10 00:30:11,"Felix devia voltar e roubar o Carneirinho da idiota da Clara! 
Quer dar o boy de bandeja pra irmã... nem perguntou… https://t.co/mlLON47HrH",-1,-1,-1
2018-04-14 01:11:27,#OOutroLadoDoParaíso plantão da Globo https://t.co/GLICvg13qW,0,0,0
2018-04-13 00:53:46,“Eu vou salvar a Adriana. Vou salvar a minha filha. Nem que seja a última coisa que eu faça na minha vida.”… https://t.co/55pWgtdLDG,0,0,0
2018-04-11 00:37:03,"#OOutroLadoDoParaíso o núcleo vergonhoso do Samuel voltou. E pior. Depois de falar de cura gay, agora tá insinuando… https://t.co/4LE2I5LqnL",-1,0,-1
2018-04-14 01:24:03,"Eu entendi o Henrique dizer: ""Você vai ganhar um Rímel, amor"" #OOutroLadoDoParaiso",0,0,0
2018-04-11 01:08:46,#OOutroLadoDoParaíso: Comentei sobre o sumiço do Tomaz e ele apareceu em um passe de mágica. https://t.co/CM5v4Ve9uI,0,0,0
2018-04-14 00:20:41,Gael nem pagou pelos crimes q cometeu. A mãe tirou ele da cadeia antes do tempo. Nos poupem desse discurso!  #OOutroLadoDoParaiso,-1,1,-1
2018-04-11 01:14:35,Esse bordel vai acabar a novela falido. Todas as mulheres casando 😆 #ooutroladodoparaiso,1,0,1
2018-04-12 00:10:11,"Rapazzzzzz, xodó jogando a merda toda no ventilador!!! #ooutroladodoparaiso",1,-1,0
2018-04-10 01:12:10,Bruno está deliciosamente macho nessa fase mais decidida #ooutroladodoparaiso,1,1,1
2018-04-13 01:18:12,Que núcleo chato esse do português e da Estela #OOutroLadoDoParaiso https://t.co/AbAvlPSWFZ,-1,-1,-1
2018-04-10 01:19:37,cadê os artigos nesses sites de notícias sobre a volta clarick??? #OOutroLadoDoParaiso,0,0,0
2018-04-10 01:01:03,"Baita ator esse Sérgio Guizé, um dos melhores dessa geração.

#OOutroLadoDoParaiso",1,1,1
2018-04-14 00:50:27,"Lívia ele está vindo, aja na naturalmente!
- Sophia, Thomas tirou ótimas notas. Deixa eu te mostrar!
- Você está to… https://t.co/dPDTyvg0mw",0,0,0
2018-04-13 01:28:09,"Alguém chama o Xoxonho pra dar um pau na filha dele?
Chata pra caralho!

#OOutroLadoDoParaiso",-1,-1,-1
2018-04-10 01:21:14,QUE novela #OOutroLadoDoParaiso,1,0,1
2018-04-13 01:33:25,Que situaçao horrivel essa do rim na novela. Nossa #OOutroLadoDoParaiso,-1,-1,-1
2018-04-13 00:39:14,"é, parece que dessa vez os crimes da Sophia vão ser descobertos #OOutroLadoDoParaiso",-1,0,0
2018-04-13 01:28:28,É Dri a Jô nunca te amou. E vc desprezando a Beth. #OOutroLadoDoParaíso,-1,0,0
2018-04-14 00:39:11,#OOutroLadoDoParaíso.  Que lindo! Eriberto Leão arrasandoo!,1,1,1
2018-04-11 00:46:39,"""isso ai nao é um bom sinal"" q vc esteja certo odair #OoutroLadoDoParaíso",0,0,0
2018-04-11 00:55:03,Sophia falando dela msm mas pena q ela nao é boa mae #OoutroLadoDoParaíso,-1,0,-1
2018-04-14 01:26:57,Conta logo  #OOutroLadoDoParaíso,0,0,0
2018-04-13 00:21:05,"Eu e meu controle numa troca de canal constante, entre #apocalipse e #OOutroLadoDoParaiso . 
#apocalipse103 https://t.co/6f6m1WalZZ",0,0,0
2018-04-12 00:19:53,Eu amo a Barbara Paz e a Ju Davila mas essas personagens são UM PORRE  #OOutroLadoDoParaiso,1,-1,-1
2018-04-10 01:20:46,@kenialee1308 Não sei pra que gastar tempo com outro casamento para Melissa e Diego se  a maioria das pessoas que a… https://t.co/HeXNTQcM7F,-1,0,-1
2018-04-10 01:28:26,"Que que issooo esse moço da pizza hahahahaah
#OoutroLadoDoParaiso",1,0,1
2018-04-12 00:17:20,"Aaaa mais que dó do Gael, um bebezinho desse sofrendo
#OoutroladodoParaiso",1,0,-1
2018-04-11 16:31:19,O Outro Lado do Paraíso: Sophia apanha de Clara após ser desmascarada #OOutroLadodoParaíso https://t.co/bNALtwcbgI,0,0,0
2018-04-11 00:34:52,Acho besta esse Samuel #OOutroLadoDoParaiso,-1,0,-1
2018-04-12 19:01:32,"Audiência PORTUGAL 🇵🇹 Novelas
Quarta 11/04/18

1⃣ #AHerdeira @aherdeiratvi 13,5
2⃣ #Paixão 11,7
3⃣ #VidasOpostasSic… https://t.co/oHzquUFXrX",0,0,0
2018-04-13 01:55:10,NÃO SEI COMO CHOREI TANTO COM O PATRICK HOJE😭😭😭😭 #EscolhemosClarick #OOutroLadoDoParaíso,-1,-1,-1
2018-04-14 01:16:45,"Plantão da Globo no meio de #OOutroLadoDoParaíso, só eu tô passando mal aqui?

Tá pra nascer uma chamada mais assustadora do que essa.",0,0,0
2018-04-13 00:51:19,Ah! se na vida real as máscaras caíssem como em novelas #OOutroLadoDoParaiso,0,0,1
2018-04-10 00:44:29,"@mordomoeugenio Amigo, se você tivesse o poder de acabar com a corrupção no país, mas pra isso tivesse que assistir… https://t.co/XFaUKOdlDe",-1,0,0
